frame,time_s,green_x,green_y,red_x,red_y
2380,11.900000,1103,675,1431,558
2381,11.905000,1102,673,1431,556
2382,11.910000,1102,673,1431,556
2383,11.915000,1104,672,1432,554
2384,11.920000,1105,670,1433,553
2385,11.925000,1105,669,1433,552
2386,11.930000,1105,668,1433,552
2387,11.935000,1106,666,1433,550
2388,11.940000,1106,665,1433,548
2389,11.945000,1105,661,1434,547
2390,11.950000,1105,659,1433,545
2391,11.955000,1105,659,1433,545
2392,11.960000,1106,659,1434,544
2393,11.965000,1105,656,1434,542
2394,11.970000,1106,656,1435,541
2395,11.975000,1106,655,1435,541
2396,11.980000,1106,653,1435,540
2397,11.985000,1106,652,1435,538
2398,11.990000,1106,650,1435,538
2399,11.995000,1107,649,1435,536
2400,12.000000,1107,648,1435,536
2401,12.005000,1107,646,1436,536
2402,12.010000,1107,646,1436,535
2403,12.015000,1106,645,1436,534
2404,12.020000,1106,645,1436,534
2405,12.025000,1106,644,1436,534
2406,12.030000,1106,643,1436,533
2407,12.035000,1107,643,1436,533
2408,12.040000,1107,642,1436,533
2409,12.045000,1108,642,1436,533
2410,12.050000,1107,641,1436,533
2411,12.055000,1108,641,1436,534
2412,12.060000,1107,641,1436,534
2413,12.065000,1107,641,1436,534
2414,12.070000,1106,641,1436,534
2415,12.075000,1108,641,1436,535
2416,12.080000,1108,640,1437,536
2417,12.085000,1108,641,1437,537
2418,12.090000,1108,641,1437,537
2419,12.095000,1109,642,1437,538
2420,12.100000,1108,642,1436,539
2421,12.105000,1108,643,1436,540
2422,12.110000,1109,644,1436,542
2423,12.115000,1109,644,1436,542
2424,12.120000,1108,644,1436,544
2425,12.125000,1108,644,1436,546
2426,12.130000,1108,647,1436,547
2427,12.135000,1107,647,1436,547
2428,12.140000,1107,648,1435,549
2429,12.145000,1106,650,1435,550
2430,12.150000,1106,652,1434,552
2431,12.155000,1107,653,1434,555
2432,12.160000,1107,653,1434,555
2433,12.165000,1107,655,1433,557
2434,12.170000,1106,656,1433,559
2435,12.175000,1106,658,1432,561
2436,12.180000,1107,657,1433,561
2437,12.185000,1105,661,1432,563
2438,12.190000,1106,662,1432,565
2439,12.195000,1106,665,1432,567
2440,12.200000,1105,668,1432,569
2441,12.205000,1105,668,1431,569
2442,12.210000,1105,669,1431,570
2443,12.215000,1104,672,1430,572
2444,12.220000,1104,673,1430,573
2445,12.225000,1103,676,1429,574
2446,12.230000,1103,676,1429,574
2447,12.235000,1103,679,1429,576
2448,12.240000,1103,680,1429,577
2449,12.245000,1103,682,1429,578
2450,12.250000,1103,682,1429,578
2451,12.255000,1103,684,1429,578
2452,12.260000,1102,684,1429,578
2453,12.265000,1102,686,1429,579
2454,12.270000,1102,686,1428,579
2455,12.275000,1102,686,1429,579
2456,12.280000,1102,686,1428,579
2457,12.285000,1101,687,1428,579
2458,12.290000,1101,687,1428,579
2459,12.295000,1101,687,1428,579
2460,12.300000,1103,688,1428,578
2461,12.305000,1102,687,1428,577
2462,12.310000,1101,688,1429,577
2463,12.315000,1101,688,1429,577
2464,12.320000,1102,688,1429,576
2465,12.325000,1102,687,1429,575
2466,12.330000,1101,689,1429,574
2467,12.335000,1101,687,1429,572
2468,12.340000,1101,687,1429,572
2469,12.345000,1101,686,1429,572
2470,12.350000,1102,685,1429,570
2471,12.355000,1102,684,1429,568
2472,12.360000,1103,681,1429,567
2473,12.365000,1103,681,1429,566
2474,12.370000,1102,680,1429,565
2475,12.375000,1102,680,1430,564
2476,12.380000,1103,677,1431,562
2477,12.385000,1103,678,1431,562
2478,12.390000,1103,677,1431,560
2479,12.395000,1103,675,1431,558
2480,12.400000,1103,674,1431,556
2481,12.405000,1104,673,1432,554
2482,12.410000,1103,673,1432,554
2483,12.415000,1103,670,1432,552
2484,12.420000,1104,668,1433,551
2485,12.425000,1105,664,1433,549
2486,12.430000,1106,664,1433,549
2487,12.435000,1106,662,1433,547
2488,12.440000,1106,661,1433,545
2489,12.445000,1105,658,1434,543
2490,12.450000,1106,657,1434,542
2491,12.455000,1106,657,1434,542
2492,12.460000,1106,654,1435,540
2493,12.465000,1106,653,1435,539
2494,12.470000,1107,650,1435,537
2495,12.475000,1106,649,1435,536
2496,12.480000,1106,647,1435,536
2497,12.485000,1107,646,1435,534
2498,12.490000,1107,646,1435,534
2499,12.495000,1108,644,1436,532
2500,12.500000,1108,644,1436,532
2501,12.505000,1108,644,1435,532
2502,12.510000,1107,642,1436,531
2503,12.515000,1107,640,1436,530
2504,12.520000,1107,639,1435,530
2505,12.525000,1107,639,1436,530
2506,12.530000,1107,638,1436,530
2507,12.535000,1107,638,1436,530
2508,12.540000,1109,637,1436,530
2509,12.545000,1109,637,1436,530
2510,12.550000,1108,636,1436,530
2511,12.555000,1108,637,1436,530
2512,12.560000,1108,636,1437,530
2513,12.565000,1109,636,1437,532
2514,12.570000,1109,636,1437,532
2515,12.575000,1109,636,1437,532
2516,12.580000,1109,636,1437,533
2517,12.585000,1108,637,1436,534
2518,12.590000,1107,637,1436,535
2519,12.595000,1107,637,1436,535
2520,12.600000,1109,640,1436,537
2521,12.605000,1109,639,1436,538
2522,12.610000,1108,640,1436,540
2523,12.615000,1108,640,1436,540
2524,12.620000,1108,641,1436,542
2525,12.625000,1107,642,1436,544
2526,12.630000,1107,645,1435,546
2527,12.635000,1107,646,1435,548
2528,12.640000,1107,646,1435,548
2529,12.645000,1106,648,1435,550
2530,12.650000,1106,651,1434,552
2531,12.655000,1106,651,1434,554
2532,12.660000,1106,652,1434,554
2533,12.665000,1107,655,1433,557
2534,12.670000,1106,657,1433,559
2535,12.675000,1106,658,1432,561
2536,12.680000,1105,663,1432,564
2537,12.685000,1105,663,1432,564
2538,12.690000,1104,664,1431,566
2539,12.695000,1104,666,1431,568
2540,12.700000,1104,669,1431,570
2541,12.705000,1104,669,1431,570
2542,12.710000,1104,670,1430,571
2543,12.715000,1104,674,1430,573
2544,12.720000,1103,678,1429,575
2545,12.725000,1103,679,1429,576
2546,12.730000,1102,678,1429,576
2547,12.735000,1102,681,1429,577
2548,12.740000,1103,681,1428,578
2549,12.745000,1102,684,1428,579
2550,12.750000,1101,685,1428,580
2551,12.755000,1101,686,1428,580
2552,12.760000,1101,686,1428,580
2553,12.765000,1101,688,1427,580
2554,12.770000,1101,689,1427,581
2555,12.775000,1101,689,1427,581
2556,12.780000,1101,690,1427,581
2557,12.785000,1101,690,1427,581
2558,12.790000,1101,689,1427,581
2559,12.795000,1102,689,1427,580
2560,12.800000,1102,689,1427,580
2561,12.805000,1102,688,1427,580
2562,12.810000,1103,690,1427,578
2563,12.815000,1102,690,1427,578
2564,12.820000,1102,690,1427,578
2565,12.825000,1101,691,1428,577
2566,12.830000,1102,689,1429,576
2567,12.835000,1101,689,1429,575
2568,12.840000,1101,689,1429,573
2569,12.845000,1101,689,1429,573
2570,12.850000,1101,687,1429,572
2571,12.855000,1102,687,1429,570
2572,12.860000,1102,684,1429,569
2573,12.865000,1102,684,1430,567
2574,12.870000,1102,684,1430,567
2575,12.875000,1102,683,1430,566
2576,12.880000,1102,680,1431,564
2577,12.885000,1104,679,1431,562
2578,12.890000,1104,678,1431,562
2579,12.895000,1103,676,1431,560
2580,12.900000,1105,676,1431,558
2581,12.905000,1104,674,1432,556
2582,12.910000,1104,674,1432,556
2583,12.915000,1105,673,1433,554
2584,12.920000,1105,670,1433,552
2585,12.925000,1104,668,1433,550
2586,12.930000,1105,664,1433,548
2587,12.935000,1105,664,1433,548
2588,12.940000,1105,662,1434,546
2589,12.945000,1107,661,1434,545
2590,12.950000,1107,658,1435,544
2591,12.955000,1106,658,1435,544
2592,12.960000,1107,655,1435,542
2593,12.965000,1107,653,1435,540
2594,12.970000,1107,651,1435,538
2595,12.975000,1107,648,1435,538
2596,12.980000,1107,648,1435,538
2597,12.985000,1107,647,1435,536
2598,12.990000,1107,646,1435,535
2599,12.995000,1108,645,1436,534
2600,13.000000,1107,644,1436,533
2601,13.005000,1107,644,1436,533
2602,13.010000,1108,642,1436,532
2603,13.015000,1107,641,1436,532
2604,13.020000,1107,640,1436,532
2605,13.025000,1107,640,1436,532
2606,13.030000,1108,639,1436,532
2607,13.035000,1107,640,1437,532
2608,13.040000,1108,639,1437,532
2609,13.045000,1107,640,1437,532
2610,13.050000,1107,640,1437,532
2611,13.055000,1108,639,1437,532
2612,13.060000,1108,639,1437,533
2613,13.065000,1108,639,1437,534
2614,13.070000,1108,637,1437,534
2615,13.075000,1108,637,1437,534
2616,13.080000,1109,638,1437,536
2617,13.085000,1109,638,1437,536
2618,13.090000,1109,639,1437,538
2619,13.095000,1109,639,1437,538
2620,13.100000,1108,641,1436,539
2621,13.105000,1108,641,1436,540
2622,13.110000,1107,642,1436,542
2623,13.115000,1107,643,1436,544
2624,13.120000,1107,643,1436,544
2625,13.125000,1107,642,1436,546
2626,13.130000,1107,646,1435,548
2627,13.135000,1106,647,1435,550
2628,13.140000,1106,647,1435,550
2629,13.145000,1106,649,1435,552
2630,13.150000,1106,653,1434,554
2631,13.155000,1107,655,1434,557
2632,13.160000,1106,657,1433,559
2633,13.165000,1105,657,1433,559
2634,13.170000,1105,660,1432,561
2635,13.175000,1106,661,1432,563
2636,13.180000,1104,665,1431,565
2637,13.185000,1105,665,1431,565
2638,13.190000,1104,667,1431,567
2639,13.195000,1104,668,1431,569
2640,13.200000,1104,672,1430,571
2641,13.205000,1104,673,1430,572
2642,13.210000,1104,673,1430,572
2643,13.215000,1104,675,1429,574
2644,13.220000,1103,677,1429,575
2645,13.225000,1103,679,1429,576
2646,13.230000,1102,679,1429,576
2647,13.235000,1103,681,1428,578
2648,13.240000,1103,682,1428,578
2649,13.245000,1103,684,1427,579
2650,13.250000,1102,686,1427,580
2651,13.255000,1102,686,1427,580
2652,13.260000,1101,688,1427,580
2653,13.265000,1101,688,1427,580
2654,13.270000,1103,689,1427,580
2655,13.275000,1102,690,1427,580
2656,13.280000,1102,690,1427,580
2657,13.285000,1102,689,1427,580
2658,13.290000,1102,689,1427,579
2659,13.295000,1102,689,1427,578
2660,13.300000,1102,689,1427,578
2661,13.305000,1103,690,1427,578
2662,13.310000,1101,690,1427,577
2663,13.315000,1101,690,1427,576
2664,13.320000,1101,689,1427,575
2665,13.325000,1101,689,1427,575
2666,13.330000,1102,687,1428,574
2667,13.335000,1101,687,1428,572
2668,13.340000,1101,686,1429,571
2669,13.345000,1102,686,1429,570
2670,13.350000,1102,685,1429,570
2671,13.355000,1101,683,1429,568
2672,13.360000,1102,681,1429,566
2673,13.365000,1103,681,1429,564
2674,13.370000,1103,681,1429,564
2675,13.375000,1103,681,1430,563
2676,13.380000,1104,678,1430,561
2677,13.385000,1105,676,1431,560
2678,13.390000,1103,675,1432,558
2679,13.395000,1104,675,1432,558
2680,13.400000,1104,673,1432,556
2681,13.405000,1104,674,1433,554
2682,13.410000,1105,669,1433,552
2683,13.415000,1105,669,1433,552
2684,13.420000,1105,667,1433,551
2685,13.425000,1106,664,1433,549
2686,13.430000,1105,661,1433,547
2687,13.435000,1106,661,1433,546
2688,13.440000,1106,662,1433,546
2689,13.445000,1106,659,1434,544
2690,13.450000,1106,658,1435,542
2691,13.455000,1107,655,1435,541
2692,13.460000,1107,655,1434,541
2693,13.465000,1107,653,1435,540
2694,13.470000,1107,651,1435,538
2695,13.475000,1107,649,1435,537
2696,13.480000,1107,646,1435,536
2697,13.485000,1107,646,1435,536
2698,13.490000,1107,645,1435,535
2699,13.495000,1107,645,1435,534
2700,13.500000,1108,643,1435,534
2701,13.505000,1108,642,1435,533
2702,13.510000,1108,642,1435,533
2703,13.515000,1109,642,1436,533
2704,13.520000,1107,642,1436,533
2705,13.525000,1107,642,1436,533
2706,13.530000,1108,642,1436,533
2707,13.535000,1108,640,1436,533
2708,13.540000,1108,641,1437,533
2709,13.545000,1108,639,1436,534
2710,13.550000,1108,639,1436,534
2711,13.555000,1109,639,1437,534
2712,13.560000,1108,638,1437,535
2713,13.565000,1109,639,1437,536
2714,13.570000,1108,638,1437,537
2715,13.575000,1108,638,1437,537
2716,13.580000,1109,639,1436,538
2717,13.585000,1108,639,1436,539
2718,13.590000,1108,640,1436,540
2719,13.595000,1107,641,1435,542
2720,13.600000,1107,641,1435,542
2721,13.605000,1108,642,1435,544
2722,13.610000,1107,644,1435,546
2723,13.615000,1107,646,1435,548
2724,13.620000,1108,647,1435,548
2725,13.625000,1108,648,1435,549
2726,13.630000,1107,649,1435,551
2727,13.635000,1106,651,1435,553
2728,13.640000,1106,651,1435,553
2729,13.645000,1107,651,1434,556
2730,13.650000,1106,656,1434,558
2731,13.655000,1107,657,1433,560
2732,13.660000,1105,661,1433,562
2733,13.665000,1105,661,1433,562
2734,13.670000,1104,664,1432,563
2735,13.675000,1105,664,1432,565
2736,13.680000,1104,667,1431,567
2737,13.685000,1105,669,1431,569
2738,13.690000,1105,669,1431,569
2739,13.695000,1105,670,1431,571
2740,13.700000,1104,673,1431,572
2741,13.705000,1105,676,1430,573
2742,13.710000,1104,678,1430,575
2743,13.715000,1104,678,1430,575
2744,13.720000,1103,679,1429,576
2745,13.725000,1103,681,1429,577
2746,13.730000,1103,683,1429,578
2747,13.735000,1103,683,1429,578
2748,13.740000,1103,683,1429,578
2749,13.745000,1103,684,1428,578
2750,13.750000,1102,685,1428,578
2751,13.755000,1101,686,1428,578
2752,13.760000,1101,686,1427,579
2753,13.765000,1102,688,1427,579
2754,13.770000,1101,689,1427,579
2755,13.775000,1100,689,1427,578
2756,13.780000,1100,689,1427,578
2757,13.785000,1101,689,1427,578
2758,13.790000,1101,689,1427,577
2759,13.795000,1102,689,1427,576
2760,13.800000,1101,689,1427,576
2761,13.805000,1101,688,1427,576
2762,13.810000,1101,689,1428,575
2763,13.815000,1102,687,1428,574
2764,13.820000,1102,687,1429,572
2765,13.825000,1102,687,1429,572
2766,13.830000,1102,686,1429,571
2767,13.835000,1103,685,1429,570
2768,13.840000,1102,684,1429,569
2769,13.845000,1102,682,1429,567
2770,13.850000,1102,682,1429,567
2771,13.855000,1103,680,1429,565
2772,13.860000,1103,680,1429,564
2773,13.865000,1102,679,1430,562
2774,13.870000,1102,679,1430,562
2775,13.875000,1103,679,1431,561
2776,13.880000,1103,676,1431,559
2777,13.885000,1104,675,1431,558
2778,13.890000,1104,673,1432,556
2779,13.895000,1104,673,1432,556
2780,13.900000,1105,673,1433,555
2781,13.905000,1106,671,1433,554
2782,13.910000,1105,669,1433,552
2783,13.915000,1106,666,1434,550
2784,13.920000,1106,666,1433,550
2785,13.925000,1106,663,1434,548
2786,13.930000,1106,661,1434,547
2787,13.935000,1106,659,1434,546
2788,13.940000,1106,659,1434,546
2789,13.945000,1106,658,1434,544
2790,13.950000,1107,657,1435,544
2791,13.955000,1108,656,1435,542
2792,13.960000,1107,653,1435,541
2793,13.965000,1107,653,1435,541
2794,13.970000,1107,652,1435,540
2795,13.975000,1107,651,1435,539
2796,13.980000,1108,648,1435,538
2797,13.985000,1108,648,1435,538
2798,13.990000,1108,647,1435,538
2799,13.995000,1108,646,1435,538
2800,14.000000,1108,645,1435,537
2801,14.005000,1108,645,1435,537
2802,14.010000,1107,644,1436,537
2803,14.015000,1108,643,1436,536
2804,14.020000,1107,644,1436,536
2805,14.025000,1108,644,1436,537
2806,14.030000,1108,644,1436,537
2807,14.035000,1108,645,1436,538
2808,14.040000,1109,643,1436,538
2809,14.045000,1109,642,1436,538
2810,14.050000,1109,642,1436,539
2811,14.055000,1109,642,1436,539
2812,14.060000,1109,642,1436,540
2813,14.065000,1109,644,1436,541
2814,14.070000,1109,644,1436,542
2815,14.075000,1108,645,1435,543
2816,14.080000,1108,645,1435,543
2817,14.085000,1108,647,1435,544
2818,14.090000,1107,646,1435,545
2819,14.095000,1108,647,1434,546
2820,14.100000,1107,647,1434,546
2821,14.105000,1107,648,1434,548
2822,14.110000,1107,649,1434,549
2823,14.115000,1107,651,1434,550
2824,14.120000,1106,652,1434,552
2825,14.125000,1106,652,1434,552
2826,14.130000,1106,654,1433,554
2827,14.135000,1106,655,1433,555
2828,14.140000,1107,656,1433,557
2829,14.145000,1107,656,1433,557
2830,14.150000,1106,659,1433,558
2831,14.155000,1107,660,1433,560
2832,14.160000,1105,661,1432,561
2833,14.165000,1104,664,1432,562
2834,14.170000,1104,664,1432,562
2835,14.175000,1105,664,1431,563
2836,14.180000,1105,666,1432,564
2837,14.185000,1104,669,1431,566
2838,14.190000,1105,669,1431,566
2839,14.195000,1104,669,1431,566
2840,14.200000,1104,672,1431,568
2841,14.205000,1104,673,1431,568
2842,14.210000,1105,673,1431,569
2843,14.215000,1104,674,1431,569
2844,14.220000,1104,675,1431,570
2845,14.225000,1103,675,1431,570
2846,14.230000,1103,677,1430,570
2847,14.235000,1104,677,1430,570
2848,14.240000,1103,677,1430,570
2849,14.245000,1103,678,1430,570
2850,14.250000,1103,679,1430,570
2851,14.255000,1102,679,1430,570
2852,14.260000,1102,679,1430,570
2853,14.265000,1103,680,1429,570
2854,14.270000,1104,679,1429,569
2855,14.275000,1103,679,1429,569
2856,14.280000,1103,680,1429,568
2857,14.285000,1103,680,1429,568
2858,14.290000,1102,680,1429,568
2859,14.295000,1102,679,1429,567
2860,14.300000,1102,679,1429,566
2861,14.305000,1102,679,1429,566
2862,14.310000,1102,677,1429,565
2863,14.315000,1102,677,1429,564
2864,14.320000,1103,677,1429,563
2865,14.325000,1103,676,1430,562
2866,14.330000,1103,677,1430,562
2867,14.335000,1104,676,1430,561
2868,14.340000,1102,675,1430,560
2869,14.345000,1103,673,1430,558
2870,14.350000,1103,673,1430,558
2871,14.355000,1103,671,1430,557
2872,14.360000,1104,670,1430,556
2873,14.365000,1105,670,1431,555
2874,14.370000,1104,669,1431,554
2875,14.375000,1104,669,1431,554
2876,14.380000,1105,668,1431,552
2877,14.385000,1106,666,1431,551
2878,14.390000,1106,665,1432,550
2879,14.395000,1107,663,1433,548
2880,14.400000,1105,662,1433,548
2881,14.405000,1105,663,1433,548
2882,14.410000,1105,661,1433,546
2883,14.415000,1107,659,1433,545
2884,14.420000,1107,659,1433,545
2885,14.425000,1106,659,1434,544
2886,14.430000,1105,657,1434,543
2887,14.435000,1105,655,1434,542
2888,14.440000,1106,654,1434,542
2889,14.445000,1107,654,1434,542
2890,14.450000,1106,652,1435,540
2891,14.455000,1107,652,1435,540
2892,14.460000,1106,650,1435,540
2893,14.465000,1106,650,1435,540
2894,14.470000,1107,648,1435,539
2895,14.475000,1106,647,1435,538
2896,14.480000,1108,646,1435,538
2897,14.485000,1107,646,1436,538
2898,14.490000,1108,646,1436,538
2899,14.495000,1108,646,1436,538
2900,14.500000,1108,645,1436,538
2901,14.505000,1108,645,1436,538
2902,14.510000,1108,645,1436,538
2903,14.515000,1108,644,1436,539
2904,14.520000,1108,644,1436,540
2905,14.525000,1108,643,1437,540
2906,14.530000,1108,644,1436,542
2907,14.535000,1108,644,1436,541
2908,14.540000,1108,645,1436,542
2909,14.545000,1108,645,1436,543
2910,14.550000,1108,645,1436,544
2911,14.555000,1108,645,1436,546
2912,14.560000,1108,645,1436,546
2913,14.565000,1107,648,1436,546
2914,14.570000,1107,648,1435,548
2915,14.575000,1106,648,1435,550
2916,14.580000,1107,648,1435,550
2917,14.585000,1108,652,1435,552
2918,14.590000,1107,652,1435,553
2919,14.595000,1107,654,1434,555
2920,14.600000,1106,657,1434,556
2921,14.605000,1106,657,1434,556
2922,14.610000,1106,657,1433,558
2923,14.615000,1106,660,1433,560
2924,14.620000,1106,661,1433,562
2925,14.625000,1106,661,1433,562
2926,14.630000,1106,662,1432,564
2927,14.635000,1105,665,1431,565
2928,14.640000,1105,665,1431,567
2929,14.645000,1105,670,1431,568
2930,14.650000,1105,669,1431,568
2931,14.655000,1105,671,1431,570
2932,14.660000,1104,672,1431,571
2933,14.665000,1105,675,1431,572
2934,14.670000,1105,675,1431,572
2935,14.675000,1106,675,1431,573
2936,14.680000,1105,676,1430,574
2937,14.685000,1105,678,1430,575
2938,14.690000,1104,679,1430,576
2939,14.695000,1103,680,1430,576
2940,14.700000,1104,681,1429,576
2941,14.705000,1104,681,1429,577
2942,14.710000,1104,682,1429,577
2943,14.715000,1103,684,1429,577
2944,14.720000,1104,684,1429,577
2945,14.725000,1103,685,1429,577
2946,14.730000,1103,685,1429,577
2947,14.735000,1103,687,1429,577
2948,14.740000,1103,687,1429,577
2949,14.745000,1104,686,1429,576
2950,14.750000,1104,686,1429,575
2951,14.755000,1103,685,1429,575
2952,14.760000,1104,685,1429,575
2953,14.765000,1104,685,1429,574
2954,14.770000,1103,685,1429,573
2955,14.775000,1103,684,1429,573
2956,14.780000,1103,684,1429,572
2957,14.785000,1103,685,1429,572
2958,14.790000,1103,683,1429,571
2959,14.795000,1103,682,1430,570
2960,14.800000,1103,681,1430,568
2961,14.805000,1103,680,1431,567
2962,14.810000,1103,680,1431,567
2963,14.815000,1103,679,1431,566
2964,14.820000,1105,678,1431,564
2965,14.825000,1104,678,1431,563
2966,14.830000,1104,678,1431,563
2967,14.835000,1105,675,1431,561
2968,14.840000,1103,675,1431,560
2969,14.845000,1104,672,1431,558
2970,14.850000,1104,671,1432,557
2971,14.855000,1104,671,1432,557
2972,14.860000,1103,670,1432,555
2973,14.865000,1105,669,1432,554
2974,14.870000,1105,667,1433,552
2975,14.875000,1105,667,1433,552
2976,14.880000,1106,664,1433,551
2977,14.885000,1105,663,1433,549
2978,14.890000,1106,661,1433,548
2979,14.895000,1106,659,1434,546
